user_id,category_id,ads
10456,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
10478,881,"[2794121, 526466, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
10514,881,"[2435519, 2871553, 2064833, 2704312, 2732796, 2871553, 2856722, 2682368, 2064833, 2693958]"
10528,881,"[2029766, 1269146, 2816864, 2849438, 2624426, 2599774, 1718304, 2794985, 2817712, 2519508]"
10529,881,"[2374694, 2594544, 2851537, 805902, 2374694, 2688815, 2794985, 2816864, 2817712, 2519508]"
10552,881,"[1437099, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
10556,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
10562,881,"[2114101, 2201836, 2114101, 1004459, 2201836, 1004459, 2746645, 458264, 2319787, 2825564]"
10572,881,"[2846976, 2519508, 2817712, 2688815, 2662331, 2816864, 2794985, 2767340, 2727695, 2840833]"
10607,881,"[1896810, 1896749, 2663852, 1765518, 1896810, 2592928, 2520691, 2666063, 1259850, 2663852]"
10743,881,"[2477051, 2724619, 2794985, 2793678, 2671852, 2816864, 2817712, 2519508, 2662331, 2846976]"
10792,881,"[2421467, 1784793, 983666, 2421467, 2449217, 2646250, 1900991, 2270948, 2794985, 2467028]"
10838,881,"[956229, 956229, 2009344, 956229, 2567628, 956229, 594727, 1674474, 1677186, 2288976]"
10845,881,"[2847722, 1223244, 2817712, 1409881, 2794985, 2816864, 2519508, 2662331, 2846976, 2688815]"
10892,881,"[2846976, 2519508, 2817712, 2688815, 2662331, 2816864, 2794985, 2767340, 2727695, 2840833]"
10904,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
10923,881,"[2171904, 2690038, 2254870, 2171914, 1572990, 2171904, 962393, 1244164, 2640570, 2142031]"
10931,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
10989,881,"[2394470, 1682643, 2394470, 2622209, 2221682, 2221682, 2394470, 2394470, 2221682, 1682643]"
11031,881,"[2865283, 2798276, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
11076,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11102,881,"[2866091, 2704412, 377243, 2654044, 2745727, 2703461, 2684881, 2334099, 2794985, 2816864]"
11113,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11239,881,"[1617687, 2794985, 2815100, 379210, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
11283,881,"[1581003, 2804600, 2655510, 2796587, 2779744, 2333027, 2794985, 2816864, 2817712, 2519508]"
11323,881,"[1156778, 2825569, 1156778, 1786079, 2171417, 2667170, 2863345, 2825569, 1637787, 2747741]"
11361,881,"[1394629, 2384201, 1346737, 2680576, 2384201, 2384201, 2709258, 2519508, 2697482, 2242072]"
11399,881,"[1754006, 2594544, 1826205, 2862066, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976]"
11457,881,"[2665729, 2635598, 2433568, 884499, 2664991, 2665729, 1970322, 2433568, 2260699, 329681]"
11501,881,"[2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
11521,881,"[2827801, 2723560, 2827801, 2829507, 2754645, 2827801, 2829991, 2827801, 2816864, 2854021]"
11553,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11633,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11658,881,"[1205710, 1809034, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
11690,881,"[2444070, 2515492, 2234524, 2721798, 2794985, 2835799, 2800483, 2760478, 2723069, 2694608]"
11703,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11738,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11751,881,"[615840, 1808122, 1100480, 1808122, 2298660, 1808122, 1932335, 595645, 2510950, 1100480]"
11753,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11802,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2794985, 2817712, 2767340, 2727695, 2840833]"
11809,881,"[2122599, 2789244, 2727695, 1548324, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976]"
11874,881,"[2015689, 1622874, 2559284, 2563726, 2606809, 2563726, 2015689, 1256283, 1622874, 246290]"
11973,881,"[2061096, 2390703, 2078438, 2078438, 1827616, 1259850, 1659276, 2559914, 2373162, 2682891]"
11987,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
11992,881,"[2615522, 2704951, 2819903, 2819903, 2819903, 2819903, 2819903, 2814527, 2744859, 2613345]"
12019,881,"[2766500, 2766500, 2857954, 2809336, 2723849, 558742, 2794985, 2816864, 2817712, 2519508]"
12031,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12036,881,"[2846976, 2519508, 2662331, 2688815, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12117,881,"[918853, 2436539, 2713324, 2170339, 2698798, 2794985, 2816864, 2817712, 2519508, 2662331]"
12133,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12158,881,"[1078876, 1808038, 1808038, 2545020, 1648605, 2643936, 2643936, 2545020, 2347101, 2643936]"
12164,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12167,881,"[965825, 965825, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
12232,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12242,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12301,881,"[911165, 911165, 2627187, 2246852, 911165, 2779119, 1979186, 2452132, 2817712, 2778192]"
12540,881,"[2843230, 2843230, 2843230, 2816864, 1953436, 2794985, 2817712, 2519508, 2662331, 2846976]"
12546,881,"[485381, 2652942, 485381, 1490725, 485381, 2652942, 2794985, 2816864, 2817712, 2519508]"
12571,881,"[2687429, 2143440, 2687429, 1203838, 2478415, 699486, 2855819, 2254662, 1744825, 516205]"
12623,881,"[2289996, 2289996, 2642622, 971908, 2642622, 2658950, 2448497, 2794985, 2816864, 2817712]"
12641,881,"[2206064, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
12650,881,"[2186785, 2636403, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
12654,881,"[2790389, 2750132, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
12663,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12692,881,"[2744888, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
12780,881,"[1262897, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
12794,881,"[2044921, 699486, 2044921, 2224506, 2030242, 2794985, 2816864, 2817712, 2519508, 2662331]"
12834,881,"[2748901, 2817712, 856265, 2794985, 2816864, 2519508, 2662331, 2846976, 2688815]"
12852,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
12883,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2794985, 2817712, 2767340, 2727695, 2840833]"
12930,881,"[2855515, 2529070, 2764068, 2729117, 2102161, 2794985, 2816864, 2817712, 2519508, 2662331]"
13022,881,"[2860807, 2796587, 2796587, 2796587, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976]"
13088,881,"[2447428, 2732796, 2287533, 2287533, 2287533, 2849532, 2444070, 2287533, 1297366, 2816864]"
13094,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13095,881,"[2574939, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
13096,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13099,881,"[2794985, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
13196,881,"[1633700, 2492303, 2673316, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
13222,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13240,881,"[2846976, 2519508, 2662331, 2688815, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13251,881,"[2126487, 2126487, 1792162, 1203208, 2546073, 2633051, 2558763, 2279153, 2248690, 1237424]"
13358,881,"[1109789, 2528513, 1109789, 53879, 1194387, 2464725, 2011108, 2011108, 2464725, 2793173]"
13361,881,"[93163, 2663348, 2694828, 2687214, 2166771, 2794985, 2816864, 2817712, 2519508, 2662331]"
13423,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13427,881,"[198344, 1664613, 2304587, 2304587, 1664613, 198344, 2419691, 2298557, 2319485, 1975771]"
13432,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13451,881,"[2022809, 2120430, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
13461,881,"[2846976, 2519508, 2662331, 2688815, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13508,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13512,881,"[2846500, 2454565, 2201218, 2794985, 2732724, 1077964, 2816864, 2817712, 2519508, 2662331]"
13522,881,"[2819903, 2772544, 2819903, 2400329, 2292191, 2794985, 2816864, 2817712, 2519508, 2662331]"
13528,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13557,881,"[2836673, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
13558,881,"[2846976, 2519508, 2662331, 2688815, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13559,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13583,881,"[2088970, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
13643,881,"[2729258, 2729258, 2729258, 1882543, 2729258, 1911615, 1972831, 1972831, 1911615, 1969459]"
13702,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13715,881,"[2169243, 2169243, 2169243, 1286908, 2169243, 2158744, 1995466, 2794985, 2816864, 2817712]"
13786,881,"[2270948, 1993171, 1973205, 697851, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976]"
13879,881,"[137542, 233856, 2785450, 137542, 233856, 2708323, 2663720, 2663720, 2663720, 2708323]"
13914,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13929,881,"[2012576, 2585389, 2585310, 2585258, 1393991, 2794985, 2816864, 2817712, 2519508, 2662331]"
13956,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
13964,881,"[2607281, 2426206, 2771305, 2667530, 2373947, 2373947, 1102017, 1501879, 2056932, 2169719]"
13965,881,"[2009358, 228302, 2009358, 694710, 151255, 1951543, 2009358, 13584, 694710, 694710]"
13975,881,"[2719506, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
13992,881,"[2588365, 1173612, 2752291, 2752291, 2752291, 989116, 2542257, 1278977, 1530587, 1173612]"
14021,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
14064,881,"[2686621, 693198, 2366644, 2734203, 2771431, 2454882, 1953124, 2826484, 2790567, 2660809]"
14241,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
14253,881,"[1613633, 362117, 2257171, 595645, 2614736, 2393740, 1512005, 2794985, 2816864, 2817712]"
14257,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
14328,881,"[2846976, 2519508, 2662331, 2688815, 2816864, 2794985, 2817712, 2767340, 2727695, 2840833]"
14333,881,"[380666, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
14410,881,"[2766895, 221472, 1756091, 221472, 1239263, 946584, 946584, 1239263, 2766895, 927528]"
14451,881,"[1363239, 943902, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
14475,881,"[1879140, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
14491,881,"[297259, 1007148, 2224493, 1817414, 2618313, 1487483, 2267715, 2190849, 2171417, 2006361]"
14595,881,"[2548276, 2548276, 2685649, 1120426, 2685649, 2266400, 2685649, 2685553, 2685649, 1692977]"
14689,881,"[2846976, 2519508, 2662331, 2688815, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
14701,881,"[2670119, 565445, 2795764, 926857, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976]"
14726,881,"[2846976, 2519508, 2662331, 2688815, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
14745,881,"[2830423, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
14851,881,"[650912, 924752, 650912, 2764502, 924752, 2658077, 2378520, 2321248, 2321230, 1048666]"
14873,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
14898,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
14908,881,"[2509971, 1131819, 1131819, 1131819, 2225746, 2595416, 2630316, 1460671, 2690680, 2630316]"
15062,881,"[2825715, 2825500, 2824277, 2794985, 2816864, 2817712, 2519508, 2662331, 2846976, 2688815]"
15064,881,"[2846976, 2519508, 2688815, 2662331, 2816864, 2817712, 2794985, 2767340, 2727695, 2840833]"
38,887,"[2639235, 1065458, 2639235, 1065458, 2388450, 1966948, 1065458, 2745595, 1337750, 2852082]"
49,887,"[1420403, 2694943, 2558565, 488244, 2464170, 2520330, 2486365, 2765463, 2552216, 2818353]"
77,887,"[2227428, 1054771, 122940, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375]"
90,887,"[2417119, 2417119, 2356002, 2802433, 2800987, 2795279, 518066, 2852082, 2677927, 2634993]"
100,887,"[2309495, 2258372, 2599339, 2258372, 2599339, 2852082, 2677927, 2802433, 2634993, 2696625]"
117,887,"[634846, 2612231, 2707026, 2391425, 2674696, 2580745, 1948813, 1487234, 1081879, 818679]"
131,887,"[2437183, 2474054, 2582816, 1824771, 2733779, 2061614, 1551908, 2050550, 1828096, 2225094]"
144,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
192,887,"[2687859, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
211,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
296,887,"[1601219, 1527541, 2544025, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375]"
299,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
317,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
323,887,"[1827649, 749042, 14198, 749042, 2864957, 1652229, 2192010, 2714299, 1837168, 2354330]"
351,887,"[2661094, 1982441, 1606212, 1151981, 555997, 24249, 2852082, 2677927, 2802433, 2634993]"
373,887,"[562741, 562741, 562741, 2841346, 2807738, 562741, 2846415, 2795701, 2564526, 2370586]"
402,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
450,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
483,887,"[2306432, 1560107, 2390917, 2457998, 2311336, 2252793, 2202757, 1982374, 155540, 2852082]"
513,887,"[2136735, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
545,887,"[1325099, 557492, 1634881, 1325099, 1678069, 2523842, 2374844, 1325099, 2328175, 2761215]"
550,887,"[468715, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
551,887,"[1984853, 2609859, 1933433, 214332, 2225562, 2300830, 1540530, 2343027, 214332, 1058333]"
552,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2852082, 2634993, 2802433, 2810869, 2592955]"
560,887,"[2183340, 1260731, 2653499, 656580, 1982990, 2728747, 455729, 610660, 702211, 1192085]"
562,887,"[2416400, 2829864, 2667714, 2631153, 2619930, 1290859, 2852082, 2677927, 2802433, 2634993]"
577,887,"[1892022, 2805724, 1214766, 1493488, 2805724, 2805724, 2820216, 2789618, 2796182, 604310]"
652,887,"[2677927, 1341757, 627177, 760141, 1741983, 2251114, 383966, 2725393, 2852082, 2802433]"
715,887,"[2202939, 2677927, 2671268, 2202939, 2122142, 2732795, 912733, 2631010, 2696193, 2116098]"
750,887,"[2673621, 2648050, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
759,887,"[2582557, 1058263, 477441, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375]"
805,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
875,887,"[2677927, 1561373, 2251114, 1520739, 2852082, 2802433, 2634993, 2696625, 2714941, 1699375]"
931,887,"[2749812, 2749820, 2817177, 2703437, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941]"
973,887,"[1945386, 2365432, 2714941, 2753292, 2620112, 2852082, 2677927, 2802433, 2634993, 2696625]"
1009,887,"[2677927, 2696625, 1699375, 2714941, 2031454, 2852082, 2634993, 2802433, 2810869, 2592955]"
1206,887,"[2059110, 1941152, 2059110, 1941152, 2059110, 1941152, 1941152, 2111564, 2166680, 1732476]"
1219,887,"[2677927, 2714941, 2696625, 1699375, 2852082, 2031454, 2634993, 2802433, 2810869, 2592955]"
1223,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
1231,887,"[2189687, 542933, 2303773, 2794592, 2789466, 2685628, 2501208, 1548626, 2852082, 2677927]"
1238,887,"[2330164, 2131684, 2388471, 2734030, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941]"
1242,887,"[2677927, 2696625, 1699375, 2714941, 2031454, 2852082, 2634993, 2802433, 2810869, 2592955]"
1247,887,"[2868286, 2868286, 2868286, 968875, 1779601, 1664304, 211285, 1633640, 1705566, 2852082]"
1254,887,"[2677927, 2696625, 2714941, 1699375, 2031454, 2852082, 2634993, 2802433, 2810869, 2592955]"
1274,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
1299,887,"[2677927, 2696625, 2714941, 1699375, 2031454, 2634993, 2852082, 2802433, 2810869, 2592955]"
1324,887,"[1994801, 1983064, 1994801, 1994801, 1921618, 1994801, 1983064, 2307850, 1659119, 2307850]"
1342,887,"[2670728, 2298306, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
1380,887,"[2689664, 2646750, 2612534, 2361845, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941]"
1403,887,"[2391518, 1035553, 1180001, 1276303, 1269759, 2073827, 2686478, 1932902, 1268697, 2518736]"
1447,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
1486,887,"[1132866, 2238288, 2492026, 1932220, 1258087, 216324, 216324, 914343, 1132866, 1917060]"
1489,887,"[2760964, 2682165, 2855237, 2813003, 2681512, 2811667, 2687859, 2664251, 2512722, 2291756]"
1556,887,"[2677927, 2714941, 2696625, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
1575,887,"[2677927, 2696625, 2714941, 1699375, 2852082, 2031454, 2802433, 2634993, 2810869, 2592955]"
1606,887,"[2868149, 2868149, 2868149, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375]"
1633,887,"[1674895, 2234835, 2671987, 744756, 348107, 2852082, 2677927, 2802433, 2634993, 2696625]"
1644,887,"[2652891, 2544448, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
1697,887,"[1260731, 1329081, 2175098, 1505433, 1442723, 1506836, 1329081, 2175098, 1650095, 1992026]"
1701,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
1725,887,"[2696625, 2379336, 2852082, 2677927, 2802433, 2634993, 2714941, 1699375, 2031454]"
1743,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
1749,887,"[510805, 572229, 2643937, 2504439, 2477821, 2428326, 2852082, 2677927, 2802433, 2634993]"
1778,887,"[2797894, 1519738, 2504631, 2674664, 724451, 2143583, 701583, 2104691, 2061643, 2590242]"
1801,887,"[924865, 924865, 2760819, 2760819, 2804938, 2865225, 2852082, 2677927, 2802433, 2634993]"
1810,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
1814,887,"[2312322, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
1830,887,"[2677927, 2714941, 2696625, 1699375, 2031454, 2852082, 2634993, 2802433, 2810869, 2592955]"
1839,887,"[2805340, 2815390, 2872688, 2816142, 2714941, 2684235, 2678712, 2049651, 1429876, 1336518]"
1842,887,"[2633405, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
1863,887,"[2521847, 1741983, 2642517, 2477279, 2064051, 903411, 628222, 114789, 2852082, 2677927]"
1924,887,"[2853702, 2166462, 2234602, 2853702, 1620598, 2853702, 2853702, 2853702, 2857148, 2855237]"
1937,887,"[2677927, 2714941, 2696625, 1699375, 2852082, 2031454, 2634993, 2802433, 2810869, 2592955]"
2000,887,"[2850298, 2850298, 2548587, 2850298, 2795875, 2721356, 2603438, 2525466, 2242770, 847894]"
2015,887,"[2677927, 2714941, 2696625, 1699375, 2031454, 2852082, 2634993, 2802433, 2810869, 2592955]"
2017,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2029,887,"[2714720, 2714706, 2842833, 2706206, 2714683, 2639121, 2078225, 2061030, 93539, 2715431]"
2037,887,"[2677927, 2696625, 2714941, 1699375, 2852082, 2031454, 2634993, 2802433, 2810869, 2592955]"
2040,887,"[2864957, 564924, 2831575, 2831413, 2797118, 2669015, 2650432, 2466239, 2852082, 2677927]"
2052,887,"[2758389, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
2056,887,"[2794512, 2723998, 2794446, 2789516, 2786347, 2743737, 2713657, 2698521, 2683305, 1930563]"
2090,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2108,887,"[2713244, 2674344, 2641217, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375]"
2122,887,"[482037, 1706782, 2675290, 2011717, 1994954, 615021, 260174, 2852082, 2677927, 2802433]"
2144,887,"[1420867, 1420867, 1896306, 82778, 1394135, 1631264, 2279341, 2269526, 2001548, 1977832]"
2176,887,"[2677927, 2696625, 2714941, 1699375, 2031454, 2852082, 2634993, 2802433, 2810869, 2592955]"
2213,887,"[2870873, 2870873, 1421876, 2558318, 2546893, 2371540, 1663107, 661527, 2852082, 2677927]"
2325,887,"[2631475, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
2343,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2373,887,"[2854135, 2363267, 2369863, 2730591, 2730591, 2504631, 2819863, 2854135, 2363267, 2369863]"
2437,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2852082, 2634993, 2802433, 2810869, 2592955]"
2455,887,"[2852082, 2186884, 2666301, 2133085, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375]"
2466,887,"[2431166, 2118768, 2118768, 2431166, 2484041, 2118768, 2431166, 703158, 2852082, 2677927]"
2471,887,"[2690162, 2557435, 2850934, 2799213, 2814753, 2612675, 2522567, 2474487, 2312322, 2634993]"
2501,887,"[2677927, 2714941, 2696625, 1699375, 2031454, 2852082, 2634993, 2802433, 2810869, 2592955]"
2523,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2527,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2534,887,"[2677927, 2714941, 2696625, 1699375, 2852082, 2031454, 2634993, 2802433, 2810869, 2592955]"
2538,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2562,887,"[2677927, 2696625, 2714941, 1699375, 2852082, 2031454, 2634993, 2802433, 2810869, 2592955]"
2567,887,"[2354415, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
2620,887,"[1048325, 361063, 1793293, 1431398, 2841022, 2853157, 2592955, 2852082, 2677927, 2802433]"
2627,887,"[2870873, 2765276, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
2659,887,"[2677927, 2696625, 1699375, 2714941, 2852082, 2031454, 2634993, 2802433, 2810869, 2592955]"
2664,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2678,887,"[951713, 2732505, 951713, 1774382, 2319782, 2319728, 2810501, 951713, 1122895, 2157072]"
2696,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2703,887,"[2085088, 2085088, 1438835, 2602374, 2474487, 2679965, 2504631, 2446352, 2065690, 2749770]"
2713,887,"[2027837, 1712463, 1617439, 1032388, 2842819, 2562442, 2422627, 1082414, 669611, 2852082]"
2735,887,"[2813189, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
2787,887,"[2870038, 1741075, 2666977, 2653169, 2639099, 2469822, 2036641, 2852082, 2677927, 2802433]"
2815,887,"[2354415, 2155662, 1062906, 2457132, 955977, 2852082, 2677927, 2802433, 2634993, 2696625]"
2856,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2882,887,"[1434125, 2010744, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
2898,887,"[2830840, 2766537, 2852082, 2677927, 2802433, 2634993, 2696625, 2714941, 1699375, 2031454]"
2941,887,"[1605290, 944267, 968417, 2328831, 2328831, 1607574, 1605290, 2805510, 2805510, 1607574]"
2953,887,"[2677927, 2696625, 2714941, 2031454, 1699375, 2634993, 2852082, 2802433, 2810869, 2592955]"
2964,887,"[1041292, 878418, 1506836, 1808297, 1886286, 773011, 459624, 2716439, 2867642, 2809992]"
